Date,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus1
1964-10-31,33.7,21.6,22.6,25.3,24.1,12.9,14.3,13.5,4.8,13.8,7.0,11.938764476369496,-40.900000000000006,51.080000000000005,9.2,11.1
1964-11-30,21.6,22.6,25.3,24.1,12.9,14.3,13.5,4.8,13.8,7.0,9.2,8.199898373353987,-22.6,8.45,11.1,22.1
1964-12-31,22.6,25.3,24.1,12.9,14.3,13.5,4.8,13.8,7.0,9.2,11.1,6.555510828472654,0.5,124.61000000000004,22.1,25.4
1965-01-31,25.3,24.1,12.9,14.3,13.5,4.8,13.8,7.0,9.2,11.1,22.1,6.598668847241508,2.799999999999997,131.89000000000001,25.4,20.8
1965-02-28,24.1,12.9,14.3,13.5,4.8,13.8,7.0,9.2,11.1,22.1,25.4,6.9036775626392695,-4.5,32.04999999999996,20.8,17.5
1965-03-31,12.9,14.3,13.5,4.8,13.8,7.0,9.2,11.1,22.1,25.4,20.8,6.457661255353125,-6.600000000000001,32.04999999999998,17.5,10.2
1965-04-30,14.3,13.5,4.8,13.8,7.0,9.2,11.1,22.1,25.4,20.8,17.5,5.909925737454087,-2.700000000000001,64.18000000000002,10.2,34.5
1965-05-31,13.5,4.8,13.8,7.0,9.2,11.1,22.1,25.4,20.8,17.5,10.2,6.011996109631329,20.2,643.78,34.5,23.3
1965-06-30,4.8,13.8,7.0,9.2,11.1,22.1,25.4,20.8,17.5,10.2,34.5,8.236921451610426,9.8,715.93,23.3,17.3
1965-07-31,13.8,7.0,9.2,11.1,22.1,25.4,20.8,17.5,10.2,34.5,23.3,8.449009639531067,12.5,161.44,17.3,13.3
1965-08-31,7.0,9.2,11.1,22.1,25.4,20.8,17.5,10.2,34.5,23.3,17.3,7.658419477208655,-0.5,52.0,13.3,24.5
1965-09-30,9.2,11.1,22.1,25.4,20.8,17.5,10.2,34.5,23.3,17.3,13.3,7.680761500152327,17.5,141.44,24.5,29.1
1965-10-31,11.1,22.1,25.4,20.8,17.5,10.2,34.5,23.3,17.3,13.3,24.5,7.165891430938652,19.900000000000002,146.6,29.1,22.8
1965-11-30,22.1,25.4,20.8,17.5,10.2,34.5,23.3,17.3,13.3,24.5,29.1,6.983248806171014,11.700000000000001,60.85000000000002,22.8,24.7
1965-12-31,25.4,20.8,17.5,10.2,34.5,23.3,17.3,13.3,24.5,29.1,22.8,6.355225321645873,2.599999999999998,43.300000000000004,24.7,40.3
1966-01-31,20.8,17.5,10.2,34.5,23.3,17.3,13.3,24.5,29.1,22.8,24.7,6.408132853387691,14.899999999999999,246.9699999999999,40.3,35.3
1966-02-28,17.5,10.2,34.5,23.3,17.3,13.3,24.5,29.1,22.8,24.7,40.3,8.160316408625887,14.499999999999996,268.3599999999999,35.3,36.4
1966-03-31,10.2,34.5,23.3,17.3,13.3,24.5,29.1,22.8,24.7,40.3,35.3,8.767648867664962,18.9,26.210000000000004,36.4,69.0
1966-04-30,34.5,23.3,17.3,13.3,24.5,29.1,22.8,24.7,40.3,35.3,36.4,9.078741193946804,58.8,1063.97,69.0,64.2
1966-05-31,23.3,17.3,13.3,24.5,29.1,22.8,24.7,40.3,35.3,36.4,69.0,13.854188596473872,29.700000000000003,1085.8,64.2,67.7
1966-06-30,17.3,13.3,24.5,29.1,22.8,24.7,40.3,35.3,36.4,69.0,64.2,16.65125120423888,44.400000000000006,35.28999999999998,67.7,80.2
1966-07-31,13.3,24.5,29.1,22.8,24.7,40.3,35.3,36.4,69.0,64.2,67.7,18.801174608695774,62.900000000000006,168.5,80.2,72.6
1966-08-31,24.5,29.1,22.8,24.7,40.3,35.3,36.4,69.0,64.2,67.7,80.2,21.181692501361223,59.3,214.01000000000013,72.6,71.1
1966-09-30,29.1,22.8,24.7,40.3,35.3,36.4,69.0,64.2,67.7,80.2,72.6,20.754530964479915,46.599999999999994,60.01000000000013,71.1,81.2
1966-10-31,22.8,24.7,40.3,35.3,36.4,69.0,64.2,67.7,80.2,72.6,71.1,20.495643168461168,52.1,104.26000000000018,81.2,81.0
1966-11-30,24.7,40.3,35.3,36.4,69.0,64.2,67.7,80.2,72.6,71.1,81.2,20.886457268340703,58.2,102.05000000000018,81.0,99.8
1966-12-31,40.3,35.3,36.4,69.0,64.2,67.7,80.2,72.6,71.1,81.2,81.0,19.447513051516093,75.1,353.4799999999999,99.8,157.0
1967-01-31,35.3,36.4,69.0,64.2,67.7,80.2,72.6,71.1,81.2,81.0,99.8,19.061537771707254,116.7,3625.28,157.0,132.6
1967-02-28,36.4,69.0,64.2,67.7,80.2,72.6,71.1,81.2,81.0,99.8,157.0,29.87954870066741,97.3,3867.2000000000003,132.6,158.3
1967-03-31,69.0,64.2,67.7,80.2,72.6,71.1,81.2,81.0,99.8,157.0,132.6,30.842097853421063,121.9,1255.8500000000013,158.3,98.4
1967-04-30,64.2,67.7,80.2,72.6,71.1,81.2,81.0,99.8,157.0,132.6,158.3,33.33382812132778,29.400000000000006,4248.500000000002,98.4,122.5
1967-05-31,67.7,80.2,72.6,71.1,81.2,81.0,99.8,157.0,132.6,158.3,98.4,32.4335592232627,58.3,4168.820000000001,122.5,95.4
1967-06-30,80.2,72.6,71.1,81.2,81.0,99.8,157.0,132.6,158.3,98.4,122.5,31.508499735080306,27.700000000000003,1315.2199999999993,95.4,129.5
1967-07-31,72.6,71.1,81.2,81.0,99.8,157.0,132.6,158.3,98.4,122.5,95.4,29.894177944877498,49.3,1897.2199999999993,129.5,151.8
1967-08-31,71.1,81.2,81.0,99.8,157.0,132.6,158.3,98.4,122.5,95.4,129.5,29.70403545349053,79.20000000000002,1660.1000000000004,151.8,108.7
1967-09-30,81.2,81.0,99.8,157.0,132.6,158.3,98.4,122.5,95.4,129.5,151.8,29.840739304216687,37.60000000000001,2354.9000000000015,108.7,125.0
1967-10-31,81.0,99.8,157.0,132.6,158.3,98.4,122.5,95.4,129.5,151.8,108.7,26.908915292560984,43.8,2123.3000000000006,125.0,133.6
1967-11-30,99.8,157.0,132.6,158.3,98.4,122.5,95.4,129.5,151.8,108.7,125.0,24.533152173244183,52.599999999999994,339.6499999999998,133.6,179.0
1967-12-31,157.0,132.6,158.3,98.4,122.5,95.4,129.5,151.8,108.7,125.0,133.6,21.370871921067394,79.2,2135.1200000000003,179.0,172.5
1968-01-31,132.6,158.3,98.4,122.5,95.4,129.5,151.8,108.7,125.0,133.6,179.0,24.277029609626187,15.5,2103.4100000000003,172.5,158.5
1968-02-29,158.3,98.4,122.5,95.4,129.5,151.8,108.7,125.0,133.6,179.0,172.5,25.896539612251072,25.900000000000006,238.25,158.5,130.5
1968-03-31,98.4,122.5,95.4,129.5,151.8,108.7,125.0,133.6,179.0,172.5,158.5,26.759702290322043,-27.80000000000001,980.0,130.5,115.0
1968-04-30,122.5,95.4,129.5,151.8,108.7,125.0,133.6,179.0,172.5,158.5,130.5,25.92793967047045,16.599999999999994,1024.25,115.0,180.0
1968-05-31,95.4,129.5,151.8,108.7,125.0,133.6,179.0,172.5,158.5,130.5,115.0,24.401104255522718,57.5,4465.25,180.0,156.2
1968-06-30,129.5,151.8,108.7,125.0,133.6,179.0,172.5,158.5,130.5,115.0,180.0,26.955254847411272,60.79999999999998,4791.4400000000005,156.2,136.2
1968-07-31,151.8,108.7,125.0,133.6,179.0,172.5,158.5,130.5,115.0,180.0,156.2,23.610242304276902,6.699999999999989,966.4400000000005,136.2,154.8
1968-08-31,108.7,125.0,133.6,179.0,172.5,158.5,130.5,115.0,180.0,156.2,136.2,23.31386687979686,3.0,745.9600000000008,154.8,166.0
1968-09-30,125.0,133.6,179.0,172.5,158.5,130.5,115.0,180.0,156.2,136.2,154.8,23.3951324472041,57.3,471.40000000000055,166.0,152.5
1968-10-31,133.6,179.0,172.5,158.5,130.5,115.0,180.0,156.2,136.2,154.8,166.0,21.059813956654246,27.5,307.6899999999997,152.5,121.7
1968-11-30,179.0,172.5,158.5,130.5,115.0,180.0,156.2,136.2,154.8,166.0,152.5,19.5937064725726,-11.899999999999991,1130.8899999999999,121.7,155.5
1968-12-31,172.5,158.5,130.5,115.0,180.0,156.2,136.2,154.8,166.0,152.5,121.7,20.808870637836694,-23.5,2091.08,155.5,147.8
1969-01-31,158.5,130.5,115.0,180.0,156.2,136.2,154.8,166.0,152.5,121.7,155.5,19.211606734818755,-24.69999999999999,1201.7299999999996,147.8,170.5
1969-02-28,130.5,115.0,180.0,156.2,136.2,154.8,166.0,152.5,121.7,155.5,147.8,17.96828030787093,12.0,574.5799999999994,170.5,192.3
1969-03-31,115.0,180.0,156.2,136.2,154.8,166.0,152.5,121.7,155.5,147.8,170.5,18.843454139007765,61.80000000000001,990.53,192.3,151.1
1969-04-30,180.0,156.2,136.2,154.8,166.0,152.5,121.7,155.5,147.8,170.5,192.3,21.38665699033447,36.099999999999994,2172.680000000002,151.1,169.9
1969-05-31,156.2,136.2,154.8,166.0,152.5,121.7,155.5,147.8,170.5,192.3,151.1,17.945449748241664,-10.099999999999994,2050.880000000002,169.9,150.1
1969-06-30,136.2,154.8,166.0,152.5,121.7,155.5,147.8,170.5,192.3,151.1,169.9,17.06455675434385,-6.099999999999994,745.4800000000009,150.1,137.1
1969-07-31,154.8,166.0,152.5,121.7,155.5,147.8,170.5,192.3,151.1,169.9,150.1,17.147886167105266,0.9000000000000057,561.0400000000004,137.1,138.8
1969-08-31,166.0,152.5,121.7,155.5,147.8,170.5,192.3,151.1,169.9,150.1,137.1,17.06419863339618,-16.0,171.89000000000007,138.8,129.3
1969-09-30,152.5,121.7,155.5,147.8,170.5,192.3,151.1,169.9,150.1,137.1,138.8,17.701481027178364,-36.69999999999999,93.14000000000006,129.3,135.4
1969-10-31,121.7,155.5,147.8,170.5,192.3,151.1,169.9,150.1,137.1,138.8,129.3,18.58847462512427,-17.099999999999994,127.45999999999992,135.4,132.4
1969-11-30,155.5,147.8,170.5,192.3,151.1,169.9,150.1,137.1,138.8,129.3,135.4,19.096747468846335,10.700000000000003,46.20999999999993,132.4,138.6
1969-12-31,147.8,170.5,192.3,151.1,169.9,150.1,137.1,138.8,129.3,135.4,132.4,17.973244003239927,-16.900000000000006,47.439999999999856,138.6,157.9
1970-01-31,170.5,192.3,151.1,169.9,150.1,137.1,138.8,129.3,135.4,132.4,138.6,18.21420957811663,10.099999999999994,410.9300000000003,157.9,180.8
1970-02-28,192.3,151.1,169.9,150.1,137.1,138.8,129.3,135.4,132.4,138.6,157.9,18.35174075909119,10.300000000000011,896.9000000000008,180.8,145.7
1970-03-31,151.1,169.9,150.1,137.1,138.8,129.3,135.4,132.4,138.6,157.9,180.8,19.483217493239895,-46.60000000000002,1756.420000000002,145.7,155.1
1970-04-30,169.9,150.1,137.1,138.8,129.3,135.4,132.4,138.6,157.9,180.8,145.7,15.027167527145256,4.0,1320.3700000000017,155.1,180.5
1970-05-31,150.1,137.1,138.8,129.3,135.4,132.4,138.6,157.9,180.8,145.7,155.1,15.152527750254157,10.599999999999994,733.5200000000004,180.5,151.3
1970-06-30,137.1,138.8,129.3,135.4,132.4,138.6,157.9,180.8,145.7,155.1,180.5,16.66113866656978,1.200000000000017,1497.7999999999997,151.3,159.3
1970-07-31,138.8,129.3,135.4,132.4,138.6,157.9,180.8,145.7,155.1,180.5,151.3,16.674187886271003,22.200000000000017,916.6399999999993,159.3,131.7
1970-08-31,129.3,135.4,132.4,138.6,157.9,180.8,145.7,155.1,180.5,151.3,159.3,16.5293236905406,-7.100000000000023,825.7600000000012,131.7,140.8
1970-09-30,135.4,132.4,138.6,157.9,180.8,145.7,155.1,180.5,151.3,159.3,131.7,17.05360828550825,11.5,844.5700000000016,140.8,122.6
1970-10-31,132.4,138.6,157.9,180.8,145.7,155.1,180.5,151.3,159.3,131.7,140.8,16.173200999046404,-12.800000000000011,414.05000000000103,122.6,134.8
1970-11-30,138.6,157.9,180.8,145.7,155.1,180.5,151.3,159.3,131.7,140.8,122.6,17.51923347828514,2.4000000000000057,480.08000000000106,134.8,118.2
1970-12-31,157.9,180.8,145.7,155.1,180.5,151.3,159.3,131.7,140.8,122.6,134.8,17.333018827274916,-20.39999999999999,424.4000000000007,118.2,129.2
1971-01-31,180.8,145.7,155.1,180.5,151.3,159.3,131.7,140.8,122.6,134.8,118.2,19.25431228755436,-28.700000000000017,396.55999999999995,129.2,111.8
1971-02-28,145.7,155.1,180.5,151.3,159.3,131.7,140.8,122.6,134.8,118.2,129.2,19.681731518226634,-69.00000000000001,423.7599999999994,111.8,85.9
1971-03-31,155.1,180.5,151.3,159.3,131.7,140.8,122.6,134.8,118.2,129.2,111.8,18.67997293597849,-59.79999999999998,973.5699999999993,85.9,101.6
1971-04-30,180.5,151.3,159.3,131.7,140.8,122.6,134.8,118.2,129.2,111.8,85.9,23.793521527228094,-53.5,917.2999999999993,101.6,81.5
1971-05-31,151.3,159.3,131.7,140.8,122.6,134.8,118.2,129.2,111.8,85.9,101.6,24.626051866987442,-99.0,650.4999999999994,81.5,70.7
1971-06-30,159.3,131.7,140.8,122.6,134.8,118.2,129.2,111.8,85.9,101.6,81.5,23.075255806936482,-80.60000000000001,520.6499999999997,70.7,114.7
1971-07-31,131.7,140.8,122.6,134.8,118.2,129.2,111.8,85.9,101.6,81.5,70.7,25.305767623211906,-44.60000000000001,2052.64,114.7,87.0
1971-08-31,140.8,122.6,134.8,118.2,129.2,111.8,85.9,101.6,81.5,70.7,114.7,21.63451942048992,-44.69999999999999,2703.29,87.0,71.3
1971-09-30,122.6,134.8,118.2,129.2,111.8,85.9,101.6,81.5,70.7,114.7,87.0,21.762557039302365,-69.50000000000001,1013.7800000000003,71.3,73.4
1971-10-31,134.8,118.2,129.2,111.8,85.9,101.6,81.5,70.7,114.7,87.0,71.3,21.572106153291774,-49.19999999999999,250.90000000000012,73.4,89.5
1971-11-30,118.2,129.2,111.8,85.9,101.6,81.5,70.7,114.7,87.0,71.3,73.4,22.02197608198582,-45.30000000000001,263.61999999999983,89.5,116.5
1971-12-31,129.2,111.8,85.9,101.6,81.5,70.7,114.7,87.0,71.3,73.4,89.5,19.143246560834157,-1.7000000000000028,988.2099999999998,116.5,87.0
1972-01-31,111.8,85.9,101.6,81.5,70.7,114.7,87.0,71.3,73.4,89.5,116.5,18.973364005011515,-42.19999999999999,1599.25,87.0,125.3
1972-02-29,85.9,101.6,81.5,70.7,114.7,87.0,71.3,73.4,89.5,116.5,87.0,15.856883801330225,13.5,2337.14,125.3,113.5
1972-03-31,101.6,81.5,70.7,114.7,87.0,71.3,73.4,89.5,116.5,87.0,125.3,17.673960758383753,27.599999999999994,1606.1299999999999,113.5,89.6
1972-04-30,81.5,70.7,114.7,87.0,71.3,73.4,89.5,116.5,87.0,125.3,113.5,18.502582402344693,-12.0,710.4500000000002,89.6,113.9
1972-05-31,70.7,114.7,87.0,71.3,73.4,89.5,116.5,87.0,125.3,113.5,89.6,18.406852588702453,32.400000000000006,1161.7000000000007,113.9,124.7
1972-06-30,114.7,87.0,71.3,73.4,89.5,116.5,87.0,125.3,113.5,89.6,113.9,18.84415618228161,54.0,707.1300000000006,124.7,108.3
1972-07-31,87.0,71.3,73.4,89.5,116.5,87.0,125.3,113.5,89.6,113.9,124.7,18.704336989645537,-6.400000000000006,385.60000000000014,108.3,108.9
1972-08-31,71.3,73.4,89.5,116.5,87.0,125.3,113.5,89.6,113.9,124.7,108.3,18.38124043692373,21.900000000000006,269.3200000000002,108.9,90.7
1972-09-30,73.4,89.5,116.5,87.0,125.3,113.5,89.6,113.9,124.7,108.3,108.9,18.084713848994127,19.400000000000006,331.60000000000014,90.7,86.9
1972-10-31,89.5,116.5,87.0,125.3,113.5,89.6,113.9,124.7,108.3,108.9,90.7,16.034621829722777,13.5,345.6800000000001,86.9,59.2
1972-11-30,116.5,87.0,125.3,113.5,89.6,113.9,124.7,108.3,108.9,90.7,86.9,14.263142087991069,-30.299999999999997,781.7300000000001,59.2,64.3
1972-12-31,87.0,125.3,113.5,89.6,113.9,124.7,108.3,108.9,90.7,86.9,59.2,18.69908457355303,-52.2,793.3000000000002,64.3,61.8
1973-01-31,125.3,113.5,89.6,113.9,124.7,108.3,108.9,90.7,86.9,59.2,64.3,20.784988907596002,-25.200000000000003,32.25999999999994,61.8,60.9
1973-02-28,113.5,89.6,113.9,124.7,108.3,108.9,90.7,86.9,59.2,64.3,61.8,22.922276586083,-64.4,7.059999999999997,60.9,65.4
1973-03-31,89.6,113.9,124.7,108.3,108.9,90.7,86.9,59.2,64.3,61.8,60.9,22.87735871263697,-48.099999999999994,21.060000000000063,65.4,81.8
1973-04-30,113.9,124.7,108.3,108.9,90.7,86.9,59.2,64.3,61.8,60.9,65.4,22.66097354974455,-7.799999999999997,289.20999999999975,81.8,60.3
1973-05-31,124.7,108.3,108.9,90.7,86.9,59.2,64.3,61.8,60.9,65.4,81.8,22.6664705873872,-53.60000000000001,731.2099999999997,60.3,56.1
1973-06-30,108.3,108.9,90.7,86.9,59.2,64.3,61.8,60.9,65.4,81.8,60.3,21.911640741852263,-68.6,479.89,56.1,33.2
1973-07-31,108.9,90.7,86.9,59.2,64.3,61.8,60.9,65.4,81.8,60.3,56.1,18.469155969405374,-75.1,542.05,33.2,36.6
1973-08-31,90.7,86.9,59.2,64.3,61.8,60.9,65.4,81.8,60.3,56.1,33.2,18.972002398270988,-72.30000000000001,535.9699999999999,36.6,84.1
1973-09-30,86.9,59.2,64.3,61.8,60.9,65.4,81.8,60.3,56.1,33.2,36.6,16.731855844466267,-6.6000000000000085,2267.8099999999995,84.1,43.7
1973-10-31,59.2,64.3,61.8,60.9,65.4,81.8,60.3,56.1,33.2,36.6,84.1,15.903537342365063,-43.2,3888.409999999999,43.7,34.3
1973-11-30,64.3,61.8,60.9,65.4,81.8,60.3,56.1,33.2,36.6,84.1,43.7,14.837873836908035,-24.900000000000006,1720.5199999999995,34.3,33.3
1973-12-31,61.8,60.9,65.4,81.8,60.3,56.1,33.2,36.6,84.1,43.7,34.3,16.324425717310856,-31.0,89.36000000000011,33.3,39.4
1974-01-31,60.9,65.4,81.8,60.3,56.1,33.2,36.6,84.1,43.7,34.3,33.3,17.364737176882986,-22.4,38.210000000000015,39.4,37.3
1974-02-28,65.4,81.8,60.3,56.1,33.2,36.6,84.1,43.7,34.3,33.3,39.4,17.658761989448752,-23.6,41.62000000000002,37.3,30.9
1974-03-31,81.8,60.3,56.1,33.2,36.6,84.1,43.7,34.3,33.3,39.4,37.3,17.917656949376934,-34.50000000000001,45.36999999999998,30.9,57.5
1974-04-30,60.3,56.1,33.2,36.6,84.1,43.7,34.3,33.3,39.4,37.3,30.9,18.05684696236367,-24.299999999999997,748.52,57.5,56.3
1974-05-31,56.1,33.2,36.6,84.1,43.7,34.3,33.3,39.4,37.3,30.9,57.5,15.250544161511819,-4.0,709.0000000000001,56.3,51.5
1974-06-30,33.2,36.6,84.1,43.7,34.3,33.3,39.4,37.3,30.9,57.5,56.3,14.965745610114674,-4.600000000000001,24.479999999999983,51.5,79.1
1974-07-31,36.6,84.1,43.7,34.3,33.3,39.4,37.3,30.9,57.5,56.3,51.5,14.739485423703082,45.89999999999999,784.7999999999996,79.1,47.9
1974-08-31,84.1,43.7,34.3,33.3,39.4,37.3,30.9,57.5,56.3,51.5,79.1,17.00383943571438,11.299999999999997,1735.1999999999994,47.9,57.2
1974-09-30,43.7,34.3,33.3,39.4,37.3,30.9,57.5,56.3,51.5,79.1,47.9,16.61803529970442,-26.89999999999999,1059.9299999999998,57.2,67.2
1974-10-31,34.3,33.3,39.4,37.3,30.9,57.5,56.3,51.5,79.1,47.9,57.2,13.296511656153362,23.5,186.49000000000007,67.2,35.9
1974-11-30,33.3,39.4,37.3,30.9,57.5,56.3,51.5,79.1,47.9,57.2,67.2,14.304610270818285,1.6000000000000014,1079.6900000000003,35.9,29.6
1974-12-31,39.4,37.3,30.9,57.5,56.3,51.5,79.1,47.9,57.2,67.2,35.9,14.170771464140156,-3.6999999999999957,1019.3800000000002,29.6,27.3
1975-01-31,37.3,30.9,57.5,56.3,51.5,79.1,47.9,57.2,67.2,35.9,29.6,14.554065869485864,-12.099999999999998,44.97999999999997,27.3,16.7
1975-02-28,30.9,57.5,56.3,51.5,79.1,47.9,57.2,67.2,35.9,29.6,27.3,15.577786445947819,-20.599999999999998,117.65000000000003,16.7,16.9
1975-03-31,57.5,56.3,51.5,79.1,47.9,57.2,67.2,35.9,29.6,27.3,16.7,17.67220628557736,-14.0,112.40000000000003,16.9,7.7
1975-04-30,56.3,51.5,79.1,47.9,57.2,67.2,35.9,29.6,27.3,16.7,16.9,19.06578341485663,-49.8,84.67999999999999,7.7,13.1
1975-05-31,51.5,79.1,47.9,57.2,67.2,35.9,29.6,27.3,16.7,16.9,7.7,21.244899714728916,-43.199999999999996,113.79999999999998,13.1,16.7
1975-06-30,79.1,47.9,57.2,67.2,35.9,29.6,27.3,16.7,16.9,7.7,13.1,22.011945935988685,-34.8,42.11999999999999,16.7,40.4
1975-07-31,47.9,57.2,67.2,35.9,29.6,27.3,16.7,16.9,7.7,13.1,16.7,22.2684552051152,-38.699999999999996,574.65,40.4,56.7
1975-08-31,57.2,67.2,35.9,29.6,27.3,16.7,16.9,7.7,13.1,16.7,40.4,17.98109346569953,8.800000000000004,827.3800000000001,56.7,20.3
1975-09-30,67.2,35.9,29.6,27.3,16.7,16.9,7.7,13.1,16.7,40.4,56.7,18.80052451986971,-36.900000000000006,1590.6500000000005,20.3,13.6
1975-10-31,35.9,29.6,27.3,16.7,16.9,7.7,13.1,16.7,40.4,56.7,20.3,17.41290031046587,-53.6,1369.8500000000006,13.6,27.9
1975-11-30,29.6,27.3,16.7,16.9,7.7,13.1,16.7,40.4,56.7,20.3,13.6,13.482959924784073,-8.0,249.38,27.9,11.6
1975-12-31,27.3,16.7,16.9,7.7,13.1,16.7,40.4,56.7,20.3,13.6,27.9,13.0988204515606,-18.0,470.17999999999984,11.6,11.9
1976-01-31,16.7,16.9,7.7,13.1,16.7,40.4,56.7,20.3,13.6,27.9,11.6,13.388580851689333,-15.4,265.77999999999986,11.9,6.4
1976-02-29,16.9,7.7,13.1,16.7,40.4,56.7,20.3,13.6,27.9,11.6,11.9,13.594675734762243,-10.299999999999999,30.34,6.4,31.5
1976-03-31,7.7,13.1,16.7,40.4,56.7,20.3,13.6,27.9,11.6,11.9,6.4,14.160351533615103,14.600000000000001,660.2600000000001,31.5,27.3
1976-04-30,13.1,16.7,40.4,56.7,20.3,13.6,27.9,11.6,11.9,6.4,31.5,14.443212554306918,19.6,647.6500000000001,27.3,18.2
1976-05-31,16.7,40.4,56.7,20.3,13.6,27.9,11.6,11.9,6.4,31.5,27.3,13.889794414925259,5.1,100.45000000000002,18.2,17.9
1976-06-30,40.4,56.7,20.3,13.6,27.9,11.6,11.9,6.4,31.5,27.3,18.2,13.652805470752966,1.1999999999999993,82.90000000000003,17.9,2.9
1976-07-31,56.7,20.3,13.6,27.9,11.6,11.9,6.4,31.5,27.3,18.2,17.9,13.606644108261557,-37.5,225.08999999999995,2.9,24.1
1976-08-31,20.3,13.6,27.9,11.6,11.9,6.4,31.5,27.3,18.2,17.9,2.9,13.704855181852729,-32.6,674.44,24.1,20.0
1976-09-30,13.6,27.9,11.6,11.9,6.4,31.5,27.3,18.2,17.9,2.9,24.1,8.509406559801922,-0.3000000000000007,466.2500000000001,20.0,29.7
1976-10-31,27.9,11.6,11.9,6.4,31.5,27.3,18.2,17.9,2.9,24.1,20.0,8.502462878484092,16.1,110.9,29.7,7.9
1976-11-30,11.6,11.9,6.4,31.5,27.3,18.2,17.9,2.9,24.1,20.0,29.7,8.993871370117667,-20.0,569.3299999999999,7.9,22.3
1976-12-31,11.9,6.4,31.5,27.3,18.2,17.9,2.9,24.1,20.0,29.7,7.9,9.064629060253928,10.700000000000001,682.5999999999999,22.3,23.8
1977-01-31,6.4,31.5,27.3,18.2,17.9,2.9,24.1,20.0,29.7,7.9,22.3,8.971107171853923,11.9,209.61,23.8,33.3
1977-02-28,31.5,27.3,18.2,17.9,2.9,24.1,20.0,29.7,7.9,22.3,23.8,8.861276557145828,26.9,92.49999999999993,33.3,13.0
1977-03-31,27.3,18.2,17.9,2.9,24.1,20.0,29.7,7.9,22.3,23.8,33.3,8.70709720094284,-18.5,502.3399999999998,13.0,19.0
1977-04-30,18.2,17.9,2.9,24.1,20.0,29.7,7.9,22.3,23.8,33.3,13.0,8.447221765501101,-8.3,448.08999999999986,19.0,27.0
1977-05-31,17.9,2.9,24.1,20.0,29.7,7.9,22.3,23.8,33.3,13.0,19.0,8.158784461480085,8.8,100.0,27.0,54.9
1977-06-30,2.9,24.1,20.0,29.7,7.9,22.3,23.8,33.3,13.0,19.0,27.0,8.414682109265923,37.0,842.41,54.9,30.6
1977-07-31,24.1,20.0,29.7,7.9,22.3,23.8,33.3,13.0,19.0,27.0,54.9,12.726773506623307,27.700000000000003,1368.8999999999999,30.6,43.0
1977-08-31,20.0,29.7,7.9,22.3,23.8,33.3,13.0,19.0,27.0,54.9,30.6,11.271966209238839,18.9,744.2499999999999,43.0,62.4
1977-09-30,29.7,7.9,22.3,23.8,33.3,13.0,19.0,27.0,54.9,30.6,43.0,12.249044747335288,42.4,530.1199999999999,62.4,62.1
1977-10-31,7.9,22.3,23.8,33.3,13.0,19.0,27.0,54.9,30.6,43.0,62.4,15.414502100295033,32.400000000000006,376.44999999999993,62.1,41.6
1977-11-30,22.3,23.8,33.3,13.0,19.0,27.0,54.9,30.6,43.0,62.4,62.1,17.693837203953244,33.7,420.34,41.6,61.4
1977-12-31,23.8,33.3,13.0,19.0,27.0,54.9,30.6,43.0,62.4,62.1,41.6,16.040668800132856,39.099999999999994,812.29,61.4,73.7
1978-01-31,33.3,13.0,19.0,27.0,54.9,30.6,43.0,62.4,62.1,41.6,61.4,16.860182795239464,49.900000000000006,543.33,73.7,132.6
1978-02-28,13.0,19.0,27.0,54.9,30.6,43.0,62.4,62.1,41.6,61.4,73.7,18.580096878111267,99.3,3620.499999999999,132.6,108.4
1978-03-31,19.0,27.0,54.9,30.6,43.0,62.4,62.1,41.6,61.4,73.7,132.6,30.490029107890336,95.4,4054.8499999999985,108.4,141.2
1978-04-30,27.0,54.9,30.6,43.0,62.4,62.1,41.6,61.4,73.7,132.6,108.4,31.754478030665215,122.19999999999999,1661.4799999999982,141.2,117.1
1978-05-31,54.9,30.6,43.0,62.4,62.1,41.6,61.4,73.7,132.6,108.4,141.2,36.32653892893673,90.1,1656.6499999999985,117.1,134.6
1978-06-30,30.6,43.0,62.4,62.1,41.6,61.4,73.7,132.6,108.4,141.2,117.1,35.99170815001082,79.69999999999999,887.0599999999997,134.6,99.7
1978-07-31,43.0,62.4,62.1,41.6,61.4,73.7,132.6,108.4,141.2,117.1,134.6,38.49072308867279,69.1,1524.2599999999993,99.7,82.4
1978-08-31,62.4,62.1,41.6,61.4,73.7,132.6,108.4,141.2,117.1,134.6,99.7,35.08014237269981,39.400000000000006,1517.2999999999993,82.4,195.7
1978-09-30,62.1,41.6,61.4,73.7,132.6,108.4,141.2,117.1,134.6,99.7,82.4,32.276462011812875,133.29999999999998,13136.179999999995,195.7,177.1
1978-10-31,41.6,61.4,73.7,132.6,108.4,141.2,117.1,134.6,99.7,82.4,195.7,41.43747213841865,115.0,13182.849999999995,177.1,138.5
1978-11-30,61.4,73.7,132.6,108.4,141.2,117.1,134.6,99.7,82.4,195.7,177.1,43.82043774186753,96.9,1835.9199999999994,138.5,173.9
1978-12-31,73.7,132.6,108.4,141.2,117.1,134.6,99.7,82.4,195.7,177.1,138.5,38.36140276661193,112.5,2743.12,173.9,235.9
