Date,T-48,T-47,T-46,T-45,T-44,T-43,T-42,T-41,T-40,T-39,T-38,T-37,T-36,T-35,T-34,T-33,T-32,T-31,T-30,T-29,T-28,T-27,T-26,T-25,T-24,T-23,T-22,T-21,T-20,T-19,T-18,T-17,T-16,T-15,T-14,T-13,T-12,T-11,T-10,T-9,T-8,T-7,T-6,T-5,T-4,T-3,T-2,T-1,window_statistic_12_std,difference_13_12-1,difference_statistic_3_1_abs_energy,tzero,Target_Tplus2
1999-11-01,79.8903,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,7.155339043679204,0.7652999999999963,46.35472148000002,82.4395,102.4971
1999-12-01,91.0933,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,7.0914715406518445,2.819500000000005,154.63468705000025,94.7746,94.5218
2000-01-01,99.2688,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,7.223595659057586,0.050399999999996226,211.79169826000023,102.4971,88.3463
2000-02-01,93.1691,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,7.23115745407024,3.054699999999997,123.24241634000002,94.5218,81.6662
2000-03-01,87.2075,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,7.350064899425304,-2.6773000000000025,101.74221034000007,88.3463,84.7235
2000-04-01,77.4715,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,7.347626640604587,0.9164999999999992,82.76053625999994,81.6662,91.3293
2000-05-01,76.9337,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,7.2605943277689455,5.086200000000005,53.97081929999993,84.7235,96.3011
2000-06-01,82.1958,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,6.802416954345265,3.2089,52.983676930000016,91.3293,99.6734
2000-07-01,86.2321,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,6.786589217939713,-1.4745999999999952,68.35538888000005,96.3011,90.9515
2000-08-01,86.824,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,6.661603730250615,2.971999999999994,36.09120252999999,99.6734,83.378
2000-09-01,79.4425,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,6.950024760387549,3.462999999999994,87.44394690000006,90.9515,88.2458
2000-10-01,74.911,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,6.895424285692813,2.513300000000001,133.42944186000003,83.378,102.6901
2000-11-01,81.3,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,6.627247756060456,5.806300000000007,81.05337908999996,88.2458,109.3416
2000-12-01,90.753,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,6.1906620686365645,7.915499999999994,232.33327932999998,102.6901,97.3953
2001-01-01,98.7482,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,6.899668396555776,6.8444999999999965,252.88025473999994,109.3416,93.0564
2001-02-01,90.0486,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,7.9452995599949245,2.873500000000007,186.95653593999984,97.3953,83.1332
2001-03-01,83.2671,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,8.042397872572824,4.710099999999997,161.54013689999994,93.0564,82.7827
2001-04-01,76.3793,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,7.9277805342458025,1.4669999999999987,117.29595144999998,83.1332,90.6648
2001-05-01,74.0777,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,7.758022280946779,-1.9407999999999959,98.59274848999989,82.7827,96.3283
2001-06-01,80.0138,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,7.953964221729662,-0.6645000000000039,62.2503506599999,90.6648,99.8132
2001-07-01,88.7168,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,7.969023459355851,0.02719999999999345,94.2027326599999,96.3283,88.5136
2001-08-01,88.0487,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,7.969927647251921,0.13979999999999393,44.219760259999966,99.8132,82.9006
2001-09-01,82.1801,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,7.979570376954131,-2.437899999999999,139.82548816999991,88.5136,83.1461
2001-10-01,77.7266,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,8.063509798106942,-0.47740000000000293,159.18672915999994,82.9006,93.2796
2001-11-01,82.2802,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,8.11164806346747,-5.099699999999999,31.566039249999996,83.1461,103.2604
2001-12-01,92.3623,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,8.470298651509513,-9.410499999999999,102.74809249999996,93.2796,95.4593
2002-01-01,95.0701,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,7.90555811985396,-6.0811999999999955,202.30419089,103.2604,93.51
2002-02-01,88.0838,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,6.8875735615954685,-1.936000000000007,160.47352985000012,95.4593,86.0517
2002-03-01,86.8125,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,6.761847604986047,0.45360000000000866,64.65693170000006,93.51,85.5043
2002-04-01,76.9828,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,6.774336384698914,2.9184999999999945,59.4260093800001,86.0517,93.4856
2002-05-01,78.2652,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,6.5332724307269805,2.721599999999995,55.92588565000012,85.5043,102.6936
2002-06-01,86.7123,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,6.2754962093923075,2.8208000000000055,64.00079645000007,93.4856,101.9121
2002-07-01,94.1078,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,6.291271425350408,6.365300000000005,148.48841369000004,102.6936,93.5608
2002-08-01,93.7954,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,6.892738922711833,2.0989000000000004,85.39800624999998,101.9121,87.1293
2002-09-01,87.7915,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,7.104511938721094,5.047200000000004,70.35495393999993,93.5608,88.8047
2002-10-01,80.3296,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,7.006177522546126,4.2287000000000035,111.1084039399999,87.1293,101.0439
2002-11-01,81.6742,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,6.588414091797813,5.658599999999993,44.171157409999985,88.8047,110.4292
2002-12-01,91.9551,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,6.0270002026298295,7.7642999999999915,152.6049817999999,101.0439,104.0828
2003-01-01,102.4467,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,6.352846396055472,7.16879999999999,237.88187272999994,110.4292,94.8015
2003-02-01,91.4671,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,7.410066199560905,8.623500000000007,128.36064904999986,104.0828,85.3124
2003-03-01,91.0236,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,7.8294071030314925,1.2914999999999992,126.41932264999988,94.8015,85.7418
2003-04-01,80.7497,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,7.8076293861757415,-0.7393000000000001,176.18554850000018,85.3124,91.3695
2003-05-01,79.6373,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,7.886757836909635,0.23749999999999716,90.22740317000014,85.7418,102.5243
2003-06-01,88.1204,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,7.861328770470712,-2.116100000000003,31.855391650000048,91.3695,104.7716
2003-07-01,97.7757,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,7.933542638520462,-0.1693000000000069,156.10057032999993,102.5243,93.1841
2003-08-01,96.7014,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,7.921008891807736,2.8595000000000113,129.4799203299999,104.7716,86.7534
2003-09-01,87.4885,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,8.148288456224002,-0.3766999999999996,139.32051354000018,93.1841,88.828
2003-10-01,80.8647,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,8.15756590344799,-0.37590000000000146,175.62405874000015,86.7534,103.8162
2003-11-01,82.4395,94.7746,102.4971,94.5218,88.3463,81.6662,84.7235,91.3293,96.3011,99.6734,90.9515,83.378,88.2458,102.6901,109.3416,97.3953,93.0564,83.1332,82.7827,90.6648,96.3283,99.8132,88.5136,82.9006,83.1461,93.2796,103.2604,95.4593,93.51,86.0517,85.5043,93.4856,102.6936,101.9121,93.5608,87.1293,88.8047,101.0439,110.4292,104.0828,94.8015,85.3124,85.7418,91.3695,102.5243,104.7716,93.1841,86.7534,8.191323502374667,0.023300000000006094,45.65786765000004,88.828,113.996
